clusterID	value
0	7.50771640691687
1	6.849559102689856
2	7.721407036279964
3	7.239864532589868
4	7.466050770002898
5	7.508742531711782
6	7.427070992924476
7	7.4558696445228225
8	7.6334338383305305
9	7.843692276552757
10	7.827789037068718
11	8.593290376946207
12	8.006642514274176
13	8.076533332105312
14	7.246197000785025
15	6.945910811002831
16	7.1675738530787
17	6.7203981605303325
18	7.388468665765027
19	7.8662367817969745
20	7.465118775156254
21	8.23591022860383
22	7.900029754175497
23	8.458056541268814
24	8.407599743855055
25	7.922888510084764
26	7.774542497053703
27	8.41103800038471
28	7.633323081680527
29	7.725592762696936
30	7.648978975739306
31	7.578904190483616
32	7.117302877416961
33	7.663250199542635
34	7.534985571853497
35	7.0713015930913645
36	7.15483480150019
37	7.013803038629702
38	6.88172354069874
39	6.931160191543613
40	7.798093173538289
41	7.892522699377536
42	8.186041167971032
43	7.857914739458989
44	7.646019960988454
45	7.75333363917352
46	7.921000160255339
47	8.317166608497192
48	7.867819362558995
49	7.93219051843197
50	7.927644121444263
51	8.430381130125483
52	7.837951426291234
53	7.389762874114333
54	7.5915493721457885
55	7.1487066710146925
56	6.219669405213497
57	6.389526992401895
58	5.813217421755436
59	6.171121066762067
60	6.140849035439213
61	5.939736179893183
62	6.242348432463137
63	7.201882969465146
64	7.333354111714803
65	7.697710631582591
66	7.590741469899542
67	7.874569630428306
68	7.3429819944782935
69	7.144722353393731
70	7.406807868616887
71	7.920946915746518
72	8.033154628401345
73	7.705713725060425
74	7.89675710704333
75	8.001806355382843
76	7.880124818256648
77	7.638664280837918
78	7.938117279150406
79	6.479837278361016
80	6.244489550518681
81	6.787590493342494
82	6.70170499724756
83	6.4076702915438215
84	5.717934217036261
85	6.204082682839343
86	7.3902787334680395
87	7.563967358707076
88	7.616804925190324
89	7.417813019036821
90	7.198292162672233
91	7.680828165149498
92	7.508480834989122
93	7.865401794099622
94	7.592483853787037
95	8.034113537135777
96	8.073183403026952
97	7.732466999311843
98	7.86294503328235
99	7.876607990552084
100	7.062045586160334
101	6.93381644140317
102	7.305064131256958
103	7.416339565469022
104	7.416558163851823
105	7.740875121813951
106	7.846922534459872
107	7.866458009381332
108	7.83040966856143
109	7.180177988974173
110	6.57837020536083
111	7.1198096717989525
112	7.391383477520016
113	6.9661739520939125
114	7.061148703119105
115	6.991337617845365
116	7.684538144419589
117	7.18918822066763
118	7.424092554913296
119	7.129550783448459
120	7.354764893610228
121	7.290495491223313
122	6.3259984419976725
123	6.7702856590781835
124	6.765867422163499
125	6.775669350671736
126	6.712924293805607
127	6.297971648412669
128	7.279961899669127
129	7.668715465921441
130	7.622267071604854
131	7.795537085751301
132	7.716991290984278
133	7.975140422712467
134	7.398198965574494
135	7.175748771917323
136	7.771907629009931
137	8.233158319926924
138	7.562558641281811
139	7.395140136672872
140	8.074292076991858
141	8.180974237333599
142	6.4484364859129935
143	6.329025910284595
144	7.092391130222948
145	6.746474391322899
146	7.027257310853963
147	6.369458522004488
148	6.376363708759506
149	8.127268158085947
150	8.263027841886942
151	8.308046847799718
152	7.74529015124529
153	7.900513680867066
154	7.553690220868263
155	7.445369708634628
156	7.458255702190112
157	7.015834969524913
158	7.589225333433383
159	7.6821882274517765
160	7.44504870514905
161	7.634717938144421
162	7.584070945465529
163	7.786318663283854
164	7.8725845429365675
165	7.52809335719879
166	7.407034113791992
167	6.866560516026062
168	7.370780883907333
169	7.450750490372919
170	7.623347562481685
171	7.540243871892821
172	6.6414457360769
173	7.070471140388829
174	6.505355209540855
175	7.438479952415623
176	6.97255744213852
177	6.547963673896362
178	6.438724132151589
179	7.234181065091542
180	7.447108169146322
181	7.4717009838290185
182	7.084599448004978
183	7.524713514228564
184	8.036222743918977
185	7.974514417429091
186	7.73427597748139
187	7.300288262377174
188	8.204164360156373
189	7.674844293904295
190	7.37987089134575
191	7.74514161090625
192	7.307334788723615
193	7.22615892688958
194	6.996491764127942
195	7.810888651568011
196	7.144951198384372
197	7.095452827595616
198	7.495437389692771
199	7.58764874811672
200	7.483783203162202
201	7.019291004500199
202	6.622962345509776
203	6.276295782458572
204	6.498425347961096
205	6.798113303186535
206	6.914748523947111
207	6.321355594649123
208	6.902921133831982
209	6.386572157233409
210	7.200586446722658
211	6.822492777883987
212	6.856815410175248
213	6.612503892801739
214	7.058058285049341
215	7.602715189324389
216	7.581116560510408
217	7.526674266533366
218	7.390893583355977
219	7.885517046909537
220	8.258533685340563
221	8.074775705139748
222	8.579950713165628
223	8.33484604709156
224	8.164196217094828
225	8.676095184477953
226	8.429195106278437
227	7.930884863603903
228	8.140236495971218
229	8.510282750860554
230	7.875148362360037
231	7.400304717062948
232	7.618822961730395
233	7.581635586040553
234	7.5284665831093385
235	7.245012219068218
236	7.233257898246849
237	7.261335702852225
238	7.0302278996433305
239	7.413854417396712
240	7.209977282172098
241	7.67873149336322
242	7.245750045822876
243	7.4437240693360245
244	7.700125349990306
245	7.655969609821136
246	6.797727317299447
247	7.299832550578195
248	6.8096882111369155
249	6.933879576943687
250	6.293478783008094
251	6.082733864173434
252	6.299372662793012
253	6.9828622133037275
254	7.262008805910442
255	7.744185535364046
256	7.381520438708703
257	6.905002062778749
258	7.105597259097975
259	7.0047401494307415
260	6.601066714161581
261	7.220828958953054
262	7.098508260700314
263	7.271703822471121
264	7.692929344376498
