clusterID	value
0	9.936825421999771
1	8.230106264131145
2	7.893899583936579
3	8.435840361990408
4	7.9361397341119515
5	8.323889165207884
6	8.32239412243424
7	8.998023757996947
8	8.774708432901681
9	9.27202215171153
10	7.781419290352696
11	7.355324512998854
12	7.317929353857524
13	6.634926398503863
14	7.277941374448797
15	7.640864562226348
16	7.177632004563005
17	7.5391658993915955
18	8.739325331874083
19	8.432251414251223
20	8.965806789085258
21	8.002302632838415
22	8.085883663942314
23	8.34536743685257
24	8.450852211522875
25	8.32994583126028
26	8.967560524910889
27	7.875205311798933
28	7.790068719566689
29	8.30644227370413
30	7.742087222851996
31	9.197089340865661
32	9.859708937883541
33	8.671448585721855
34	8.459433121760348
35	8.413095934885106
36	8.401758227343151
37	8.518939119336654
38	8.978511916121626
39	9.641854613373066
40	9.47584488043709
41	8.825449489826926
42	8.21628891359704
43	7.708001671287253
44	8.105951084828174
45	9.313664937834943
46	9.16094092693928
47	8.824554035182198
48	8.136802905084703
49	8.677608179661032
50	8.347369507813182
51	8.097699564228158
52	7.939055781887204
53	9.278698024716148
54	8.016897721967132
55	8.384657570104393
56	8.642225000185439
57	10.705572710508275
58	9.05004277460263
59	8.583858168478383
60	9.295713010673468
61	9.312027663859588
62	11.083234168645383
63	9.845782348499394
64	9.444069941439306
65	9.47084867708354
66	9.588247094129361
67	10.928215514865972
68	9.506208577322296
69	7.997776198874735
70	8.39039133359037
71	8.659855511800831
72	8.643978095984451
73	8.250129372377598
74	8.331078728284647
75	8.742321528216323
76	7.660085911341923
77	8.686879497591374
78	9.141141865384913
79	9.025971569628126
80	8.276664810584132
81	7.748427826201618
82	9.349713509414716
83	9.755470413948213
84	9.020979119800964
85	9.239073743527136
86	8.364086678647228
87	8.358163646315733
88	8.259551635254608
89	8.672162207004758
90	8.948049039221328
91	7.836356511078727
92	7.754809399021363
93	7.648093329787002
94	8.236027594422348
95	7.9996465195175634
96	7.633751372900758
97	7.298809343048833
98	6.918397929669206
99	7.577297813213821
100	8.758168582830516
101	8.371631960647642
102	8.50794470931585
103	8.50684535953322
104	8.419396025247671
105	8.257848477566299
106	7.9285634995126415
107	8.036915925371385
108	8.597948945287072
109	8.868894950320165
110	8.477211893797259
111	8.620915709909106
112	10.161351368289425
113	8.679619139171956
114	8.654860651325553
115	7.962907553014867
116	8.822413420188816
117	8.299579012168081
118	8.29333219691778
119	8.391056497013906
120	6.953507980436324
121	7.447466693993661
122	7.346873854768248
123	7.287125671801667
124	7.255616701877392
125	6.990591178715597
126	7.903132887468925
127	8.443180674767436
128	7.194983560010206
129	7.909693457804437
130	8.59221022974251
131	8.91544168146972
132	8.034862380855703
133	7.643005867278864
134	8.401679436216968
135	8.266684871726078
136	8.715343945513458
137	8.088099202675247
138	8.177507380566501
139	7.919625690016634
140	8.200597835078034
141	9.226415045836381
142	10.197945963414202
143	9.1593493934113
144	9.32143278002576
145	9.727605696318383
146	9.52347257152822
147	8.88273344564447
148	9.105538654666942
149	8.811740213891717
150	8.168567412601192
151	10.136503336659263
152	8.5199316287038
153	8.43715872729664
154	7.3754014091376945
155	8.027845148269268
156	7.623594817380788
157	7.270526674448693
158	9.283829735207611
159	8.375939511562466
160	9.695595283752596
161	8.750402763544747
162	8.638201796686788
163	8.086352586779853
164	8.20451097712956
165	9.01688608166347
166	9.256970128042035
167	7.450563711396146
168	8.280816807515933
169	8.60841883154033
170	8.361716962100926
171	8.764458954494565
172	8.600951112873654
173	8.537920559955172
174	8.10121463148381
175	8.975342913003418
176	9.863372893608535
177	9.691141047532808
178	9.278920698609506
179	7.7573246818058115
180	8.537664109695191
181	8.001364373996585
182	9.086954789960938
183	10.381572908057475
184	8.048249793568749
185	8.265528164151021
186	9.147967840993905
187	8.698817553072043
188	7.70658329679047
189	7.425842166951529
190	7.529166916079836
191	8.285820083504978
192	8.821641044835246
193	8.293554368301148
194	8.410110577541447
195	8.165536028364496
196	8.37274360895007
197	8.127483364561671
198	8.535064093483127
199	8.367879266289147
200	8.357541225568681
201	8.322167793871973
202	8.098810957599438
203	8.071893612477005
204	7.542655541055305
205	7.376315802155756
206	7.3085292640490565
207	7.932460732449269
208	8.553440969544631
209	7.622251772563191
210	8.256677924150784
211	7.381442708816021
212	8.819853427249384
213	7.395293322411576
214	8.757777441362986
215	7.504122684697361
216	7.444540423050818
217	7.667027722630333
218	8.04069961973693
219	7.553809635964997
220	7.860655966335733
221	7.952053282594363
222	9.16955475622288
223	8.117950034416506
224	8.76077023592623
225	8.000072310294057
226	8.81024398637836
227	9.113014185524008
228	8.729681773204186
229	9.584898574441011
230	9.752433581298607
231	8.45033253118634
232	8.870892922994988
233	8.655027143671946
234	8.531982017328565
235	8.706133452630342
236	8.894487989157396
237	7.373296918613003
238	7.841054274277686
239	7.134830108068784
240	7.052820321326654
241	8.280208081373448
242	9.007354869456329
243	8.78370036356196
244	8.443389035128162
245	8.251799256270326
246	8.581036068935465
247	8.268924285930076
248	8.099396449263741
249	9.240175162580256
250	8.678699570389995
251	8.231089491828705
252	8.727945730395856
253	9.246594043297005
254	9.684058372245604
255	8.111696444078516
256	8.009582029977716
257	8.310199674385377
258	7.685689656019191
259	8.339263484916778
260	7.637760245201286
261	8.130573621391562
262	8.546513618497237
263	7.24165641179057
264	7.805706561481367
265	7.889435245258255
266	8.200779660009841
267	8.128543716210022
268	8.389571621836646
269	7.964586784908099
270	10.2693824093531
271	8.664355411748796
272	8.420267394714585
273	8.12371958864018
274	8.708752510703436
275	9.04314642813824
276	8.596776992177668
277	8.836078194079427
278	9.050674570540773
279	8.280665857510861
280	8.621781794342258
281	8.227196846798183
282	8.750508514325004
283	8.718038640972548
284	8.99758501103759
285	9.222794532281977
286	9.388981708646552
287	9.684983286529269
288	10.032918601696512
289	9.998880725331679
290	9.909338976678756
291	11.136653818008327
292	9.598490594964332
293	9.997873900547274
294	8.924919642780882
295	7.903199678825065
296	8.057431196171363
297	7.648540366832805
298	7.792989653672824
299	7.438161207364029
300	7.745280548561279
301	8.695506920193509
302	7.70467019480823
303	8.31752427534952
304	8.432880548576405
305	8.07548864977759
306	7.290614986831304
307	7.996561686207768
308	8.372880652958912
309	8.442827223262846
310	7.997708941899093
311	7.871570081858708
312	8.004772726078665
313	8.161645706410724
314	9.302594947768599
315	9.217282406928494
316	8.537470546226288
317	8.760366703647433
318	8.651486356954557
319	8.572941143014548
320	9.821585379868784
321	11.495191307082546
322	9.872484693857126
323	10.427038443644015
324	9.110454525157003
325	9.640779560768582
326	8.995145071653237
327	8.925385798422914
328	9.242096897030669
329	9.656624140694607
330	9.681190788004487
331	8.759455115385267
332	8.779560670809733
333	9.085663222344394
334	8.213592273230983
335	8.38653314447589
336	8.897204266105382
337	8.799408914683703
338	8.543434237959616
339	8.52584969412356
340	7.638733287888816
341	8.079874717121779
342	8.404016544433256
343	8.805945980389144
344	8.030004319719911
345	8.048370767568922
346	7.674111134718403
347	6.855130498954073
348	7.427031297522099
349	7.363024686200092
350	8.12840214281648
351	8.4377774066347
352	9.024413608241419
353	9.74093842054976
354	9.566484258100662
355	8.505806423277726
356	8.721013443592112
357	8.561724286214202
358	7.859124901643403
359	8.027611196816032
360	9.160453106941329
361	9.975572045115287
362	9.272772120521543
363	8.197110605310318
364	8.951720442614837
365	10.30911258013033
366	9.221416038171673
367	9.282759454300106
368	8.832783234281916
369	8.510404166232695
370	8.573484046248883
371	8.583325720912763
372	8.388960253855327
373	8.364858191413575
374	8.296652602220316
375	8.66109172742818
376	7.596814289905662
377	9.187041437807622
378	7.529471666455915
379	8.419765469815713
380	9.063721950053404
381	11.398583334782966
382	10.632888404416896
383	9.809550559327121
384	9.238790747062115
385	8.647422103761672
386	9.186318169449136
387	9.043878370298353
388	8.806899826028179
389	8.51709190066498
390	9.010562194191971
391	8.865848423003412
392	8.951396830491513
393	9.170853005384991
394	7.998114748246651
395	7.449774934157965
396	8.046033618870586
397	8.796253450895966
398	8.985475230660557
399	7.7758869475622365
400	9.345080659852798
401	8.620399777043588
402	9.266020442926031
403	8.533791241670261
404	7.990900650263017
405	8.367181775676059
406	9.320273793327083
407	8.002619860604014
408	9.025396184812166
409	8.831972384037625
410	8.13168591590694
411	9.002163344904634
412	7.833765228898384
413	8.445131116331057
414	9.895529358571432
415	8.084807639203829
416	8.978181171211398
417	9.269904591080106
418	8.139289397541077
419	8.707180464466285
420	8.92050473719285
421	9.25928396757508
422	8.460052019384097
423	9.354419993714089
424	9.19630092342489
425	8.008407497012728
426	9.843914050777956
427	8.74517476253267
428	8.647939899633222
429	8.408620200887372
430	8.279322581963928
431	8.448836310646584
432	9.804029674667731
433	8.395343865899656
434	8.492922840160023
435	9.019493070257047
436	7.368228879689888
437	7.428219723285126
438	7.505665619913686
439	7.167955549002498
440	7.456791157652233
441	7.492293284329142
442	8.382771218971818
443	8.39622843703461
444	9.021529985458308
445	8.702374183816238
446	8.615656650936486
447	8.633380452608002
448	9.373574023666757
449	8.079907515205788
450	7.8805800616223936
451	8.921407676634137
452	10.205716580463948
453	8.537057180614129
454	8.665087139188998
455	7.769032769496816
456	9.076051728775399
457	10.17096304856103
458	9.44685040489222
459	9.649559253938719
460	10.688722269984028
461	9.605723474704158
462	9.64287136332665
463	8.421032122869105
464	9.74864147358032
465	8.717727136256112
466	8.776640076763456
467	7.848977318592391
468	8.141866173866084
469	8.02902426646089
470	7.9667705658134995
471	7.405903872233301
472	8.10581444972475
473	8.18623679556249
474	9.955098225821347
475	9.05965009893329
476	9.440899545421034
477	9.019665662225597
478	8.279519020905258
479	9.09052029259291
480	8.959938960912785
481	10.354544767667887
482	8.79109799697746
483	9.110142676229712
484	9.25338676339564
485	8.531961714305238
486	7.923816859021795
487	9.664533366688062
488	9.976633200189033
489	10.075598262899426
490	9.611138641527598
491	8.99521829587465
492	9.349227481050887
493	8.586098094420814
494	10.041234424401926
495	11.588381931380471
496	10.159740212205126
497	8.889702997389248
498	9.046088817650734
499	8.5973836658211
500	10.15405700993173
501	9.904631570490164
502	8.021489219059191
503	8.406177267673996
504	8.564245936897132
505	9.608776216189028
506	9.600192265629937
507	9.881497174050022
508	9.167061478449547
509	8.73096869623674
510	9.892255152247527
511	8.165264192727651
512	11.549393370825493
513	8.033196589371256
514	9.801999905400356
515	8.713899355500704
516	8.537212770789262
517	10.414461648221067
518	9.893224271794365
519	9.431423913896145
520	11.137761004555268
521	12.476649250079015
522	10.183869856999936
523	9.686114164712228
524	10.215885811490603
525	9.777034851959858
526	9.077427484816145
527	8.666464030265734
528	8.77379422884092
529	8.714046862526121
530	8.647956492776759
531	10.356823095914365
532	8.97139752789897
533	9.011519130885908
534	9.731867509294528
535	9.692654443592316
536	8.666873316700915
537	9.062125620057182
538	9.351095078285526
539	11.28760637648209
540	9.099436193794524
541	8.928803822226449
542	7.7401703228291225
543	8.721936379182216
544	8.819387688068442
545	8.754598628987594
546	8.665918572187259
547	8.400365889924078
548	7.863393082717159
549	9.371126035150844
550	6.696702929157665
551	8.460454837626441
552	8.600931609689422
553	8.166757464464727
554	7.930632890511128
555	8.696506291867667
556	7.963744171941864
557	8.171334256687869
558	8.226047853160232
559	8.432209818694611
560	8.35894095400356
561	8.716464650512203
562	8.857335400650513
563	8.49220358027408
564	9.733015358640051
565	8.73507273671746
566	9.496660316153523
567	8.926753376111511
568	9.442107525849051
569	9.395962956644295
570	8.689523699199567
571	8.855671993761566
572	8.733217397144733
573	8.4522683097931
574	8.472008716547201
575	7.733384596882532
576	8.8083708818836
577	8.932282291095527
578	9.005333414813846
579	9.089489722310063
580	8.316961136673106
581	7.593963390255387
582	7.94916724457597
583	8.371980258070982
584	8.627161369052356
585	8.856747703052452
586	8.762953800489981
587	7.7577485149674335
588	7.500555504109558
589	9.600600942625665
590	9.613590181621355
591	8.320251101140402
592	8.684390229602831
593	8.153391594613488
594	8.399495047547036
595	8.733698459830617
596	8.544493487101105
597	9.580269332817965
598	8.574677595318928
599	8.875093740017332
600	8.840799514971785
601	7.130387684880487
602	8.124099149030755
603	6.602906190083505
604	7.255901576110855
605	8.149479188651089
606	8.518795488455684
607	8.173004328483476
608	8.415506429895226
609	7.505739354985615
610	7.880647383891868
611	8.177899490746587
612	7.776960259110883
613	8.774695738564576
614	9.415255127737744
615	10.521455695831458
616	9.261671105269599
617	9.796984154777483
618	9.29614375685376
619	9.161366165586466
620	8.609430401752112
621	8.722880477704592
622	8.93663295010005
623	8.999482048446822
624	9.223105533237904
625	9.327387468245256
626	9.140668154972001
627	9.433094447436451
628	8.803068879117328
629	8.296224018114824
630	8.65330101335624
631	8.532519306187105
632	8.091797962378735
633	10.33892537339335
634	8.241972720312031
635	8.769372817017908
636	8.679256583519676
637	8.303237789542864
638	8.730250843613238
639	9.195069455496107
640	9.444152331036701
641	9.11037006416809
642	9.05826312064002
643	10.188458284877388
644	9.01042075449951
645	10.007149462515866
646	9.07047687347743
647	8.793045197215271
648	8.928593564074804
649	9.10780635988826
650	9.1411011719182
651	9.248869632432799
652	8.941397487852658
653	8.146604568626746
654	8.332010966579741
655	10.292318295248094
656	9.600872145370674
657	9.547201267962887
658	8.400962477959913
659	8.968250406547996
660	8.197705856774986
661	9.442825946763696
662	10.257833736182096
663	9.390247062075078
664	9.018295724916563
665	9.487962365272935
666	10.15009151181633
667	9.751287202206223
668	8.210889683073708
669	9.620649843291291
670	8.943132313218083
671	8.909292486885471
672	8.400762387186543
673	8.21631415508432
674	9.220890368474349
675	8.350192824019828
676	8.82473770448914
677	9.053490765754525
678	9.241255338133161
679	9.153034867142011
680	8.918893676545437
681	11.934664262884638
682	8.86112498291907
683	8.43379802925584
684	8.702299241447935
685	9.179933345743093
686	9.569076736783204
687	8.197370771449592
688	8.852305148516425
689	8.44830364150139
690	8.904836160331326
691	8.50173794761827
692	8.67622899496648
693	8.584288617883486
694	8.873317944109559
695	8.619092536015835
696	8.871299646641376
697	10.095496868676006
698	11.177579210837017
699	9.683882886838296
700	9.687604739989906
701	9.929223480061422
702	8.708135636201208
703	8.22801378149797
704	9.017316747918231
705	8.46373430016042
706	8.557148754936666
707	9.381231181640413
708	9.368632944084125
709	10.452286860224085
710	10.024688347863101
711	8.929032513353377
712	9.24454848446107
713	8.982979083841215
714	9.573124824133764
715	8.459137355553052
716	10.369522823185838
717	9.287731095099604
718	9.042832060336082
719	8.996520552031992
720	8.52808346088881
721	8.695681070607051
722	8.974302441034236
723	8.498523650947545
724	8.616977501741289
725	8.536831074665395
726	10.475016038642655
727	9.294199361187454
728	10.72228705430776
729	9.811325601424187
730	9.026936279766353
731	9.070358689401383
732	8.565426005178697
733	9.706606422624674
734	8.869618205838837
735	8.416268962220185
736	7.37938177689428
737	8.683945886128377
738	8.736650811995354
739	9.951764925955537
740	7.225671992573064
741	9.154221431038787
742	8.878664374847322
743	8.201369940882817
744	7.639948688214328
745	8.483414074091868
746	8.775871649646163
747	9.399872905962146
748	9.285615964088334
749	9.161328686523406
750	8.85482557603563
751	8.701322246987921
752	9.781642002775316
753	9.6856946557456
754	9.239310614423358
755	9.539151895631697
756	8.862201604138386
757	8.597984051325833
758	8.545753198072578
759	8.970757305931045
760	7.96712547328306
761	7.72527761483551
762	9.002955781513533
763	8.610310542801967
764	9.266505515149891
765	8.856864097294366
766	8.707062548991336
767	8.556347194687367
768	9.345081226137328
769	9.104069512122123
770	8.623129304233174
771	8.595208270849735
772	8.46455574363441
773	8.685455124829485
774	8.9361823060232
775	8.498456742226217
776	8.610099436968682
777	8.135400901904076
778	8.587476949523047
779	10.415053276891712
780	9.717571374298974
781	9.519132060265843
782	7.984835230833349
783	8.236855878398616
784	8.967745328840596
785	8.955338624661227
786	7.743511012318375
787	8.023884366454418
788	7.508801573836287
789	9.130891004445827
790	8.1453715510141
791	8.849564861218782
792	8.987979385901713
793	9.172310335209026
794	9.453815890351489
795	10.64022356975575
796	10.208710755428646
797	8.707296149660856
798	9.107435994191668
799	8.764760604940427
800	8.851667126203662
801	8.27305813819667
802	8.6241608935797
803	9.77293984269975
804	9.461619147877945
805	9.394276574303223
806	9.347038438502437
807	8.379208107813684
808	8.910942366173888
809	8.306222343798932
810	9.085216434869183
811	8.58514345628284
812	8.831985166296013
813	9.102393582418191
814	8.675157435432968
815	8.373879120629883
816	8.488396351432042
817	9.404717905871522
818	9.665260916207352
819	8.694893384725082
820	8.682479498765023
821	9.199225103020286
822	8.918687161822945
823	9.476536355734918
824	9.558428111055738
825	8.46795040395698
826	8.169870766134686
827	8.075679780496618
828	8.912783041056302
829	8.453090114248553
830	8.128476430077097
831	7.432134526888591
832	7.274393226344998
833	7.712594545950422
834	8.442766353571944
835	10.745393626777114
836	9.770307394193928
837	9.705957467123365
838	9.598243551977736
839	9.30964610414404
840	9.550721683008664
841	9.066851211444028
842	9.68945922432938
843	10.093043845170252
844	9.50858685705384
845	10.130691546849837
846	10.014809737885225
847	10.117941447001375
848	9.850823575611283
849	10.393626695332552
850	10.800720202792425
851	9.694660834121953
852	10.616329516482907
853	9.535365418023416
854	9.467507142493526
855	10.666495354429106
856	8.309913948464287
857	9.778297721005336
858	10.357860365541136
859	9.41714345381457
860	8.36258531635609
861	8.812578177459965
862	9.491722387802515
863	10.389141605961292
864	8.603374539627247
865	8.908331066880974
866	9.115481390625872
867	9.57217413505408
868	9.714570111786582
869	9.380064368580353
870	8.265328856116245
871	8.498633570810261
872	9.450722722121489
873	8.757108842335043
874	9.651777802956918
875	10.873033975757783
876	9.626368283841305
877	9.858160705458417
878	9.541504853099942
879	9.069501051536768
880	8.876789879031078
881	8.694115597200545
882	9.725437877632903
883	9.550150065028424
884	8.974972494921078
885	9.206248371362186
886	9.752478788035877
887	8.621612644120514
888	8.848505391508038
889	8.961779116535382
890	9.52919667064762
891	9.504798782854257
892	9.30792270241334
893	8.371660728307376
894	8.8747236663874
895	10.136503336659263
896	10.416662612556955
897	10.623413047804318
898	10.211563611836059
899	10.532735101423045
900	9.937062047256065
901	10.629910046988629
902	10.898056623582217
903	10.099805248402648
904	9.606833623841469
905	8.518191917454184
906	8.728693064688157
907	7.720577060416197
908	9.169957915544327
909	7.708277166295524
910	10.480849818786865
911	9.98135380138459
912	10.006390563614595
913	11.582387689673922
914	10.520560565993526
915	8.737535041554604
916	9.007515505573675
917	7.875509412252692
918	7.959390836373403
919	9.529660777834852
920	8.025311383286796
921	8.144794801667352
922	7.959237528870437
923	8.566912171678368
924	9.22945735873569
925	9.044348441824628
926	9.323172662155372
927	9.19358070669188
928	10.568733642750887
929	9.825655706971615
930	10.166260463839347
931	9.713451606921533
932	10.690576452960453
933	10.162922273948205
934	9.322173005741746
935	9.646926522367643
936	9.709804314050881
937	9.879277587864763
938	9.359483704406594
939	9.060664845462718
940	9.650050989586624
941	10.53009547796526
942	9.488887117386795
943	8.906560516019042
944	9.48298805413004
945	9.167907548160635
946	9.013367508211127
947	9.37658442495717
948	8.748136841826033
949	8.660733033868123
950	9.678182813802781
951	9.269758034666886
952	9.416989609582336
953	10.002021080966776
954	9.64185714041876
955	10.416049118970172
956	11.85262160960982
957	10.33035799082142
958	8.959955365754267
959	9.18901141024391
960	8.824649404603582
961	10.86519364090301
962	10.716116481693177
963	9.478991926965652
964	9.742428569092382
965	10.693016538761084
966	10.909025264583658
967	10.357074505487905
968	9.069414244671949
969	8.725935667111315
970	8.854986161511048
971	9.077679574278514
972	9.786437128733047
973	9.57678943579567
974	10.65288018691733
975	9.364570299428173
976	11.731887159320936
977	10.00479604745147
978	10.13771655490469
979	8.95006139883313
980	9.338056721118573
981	10.218077010731847
