clusterID	value
0	7.429580035430712
1	7.034749725835555
2	7.653467536769494
3	7.343029385894245
4	7.454694577044046
5	7.378374113845895
6	7.391569995460703
7	7.315107540919206
8	7.509427716222806
9	8.006500575004301
10	7.8383657507354885
11	8.116656733673697
12	8.167457030333873
13	8.373415181768117
14	7.237553643229098
15	6.879790988488172
16	7.108980342343983
17	6.816674435499985
18	7.583926156162869
19	7.717014198957129
20	7.513845630118601
21	8.287620957013349
22	7.98106845270933
23	8.416290520098428
24	8.19012076227972
25	8.531574904115313
26	7.692240622238779
27	8.31446790693506
28	7.729423577280891
29	7.798617833532175
30	7.895687176846145
31	7.752693677568541
32	7.142718982600227
33	7.5782907026163295
34	7.440776224040814
35	7.068536717419539
36	7.31155797600993
37	7.455986365991969
38	6.846803270013547
39	7.028837494256722
40	7.447024577640915
41	7.813914217450928
42	8.184266794395109
43	7.933705364694721
44	7.695081996427248
45	7.907527781810576
46	7.705300449270574
47	8.38570547795396
48	7.937698807150471
49	7.756074586067632
50	7.984106206341153
51	8.330744422093026
52	7.546822055085118
53	7.583582287775895
54	7.8036598301553886
55	7.315452106617164
56	6.480606772670829
57	6.363085846488049
58	5.854094577181925
59	6.13622504925511
60	5.856101643912686
61	6.201565467017402
62	5.995043358288568
63	7.221069046520356
64	7.368545511796395
65	7.774887655634343
66	7.596605998159316
67	7.694483962741064
68	7.428693707573007
69	7.267170379420119
70	7.43445909934007
71	7.894755288739071
72	7.763419029635186
73	7.743347034282771
74	8.009773552291366
75	8.157776249093962
76	8.05430187189644
77	7.869677714628487
78	8.037255043324775
79	6.181362568527716
80	6.260609805868129
81	6.710649581934533
82	6.50697243606949
83	6.516906134170326
84	5.913773312443539
85	6.347508661894901
86	7.4175462293815
87	7.872819309743315
88	7.9432290600503235
89	7.5331233421823915
90	7.220613832210036
91	7.542736844504169
92	7.862804617336999
93	7.752058934327609
94	7.730376439679336
95	8.124238585528133
96	8.01290823776623
97	7.998556544043238
98	7.793017352165805
99	7.553801661632177
100	7.2338248447193365
101	6.90521766006862
102	7.384006006923145
103	7.155318982635622
104	7.423613808348312
105	7.81126367956376
106	7.799329335208749
107	8.17425742113956
108	7.736038442591294
109	7.140611155732935
110	6.740182947856031
111	6.7423635372166455
112	7.258093746134645
113	6.883454045259011
114	6.903118046885561
115	6.937901327191827
116	7.352381458541661
117	7.364620746131067
118	7.099858083080925
119	7.0814146902654915
120	7.100440175986692
121	7.326571223494714
122	6.4652748473735695
123	6.630254326951356
124	6.756132349099233
125	6.617975989704076
126	6.28238249984506
127	6.324084180577348
128	7.291004964239725
129	7.546831064191971
130	7.539510427251114
131	7.414968240139686
132	7.442610528144629
133	8.107912202180682
134	7.234769036518362
135	7.149100045426953
136	7.794189452617589
137	8.301920659116744
138	7.460231502648672
139	7.574356033079834
140	7.987945898392896
141	7.861035263335458
142	6.171369168160768
143	6.038245798121393
144	6.61831547671204
145	6.474720367463815
146	6.917224266064978
147	6.742360587825827
148	6.493687887436238
149	7.895455711905669
150	7.805341770739085
151	8.30195251277884
152	7.71469117575742
153	8.094775577333722
154	7.737251132854171
155	7.33306164185469
156	7.1961512500211535
157	6.935981965234131
158	7.535108772122186
159	7.5875589831148025
160	7.208427722305906
161	7.722294376524759
162	7.764046976444099
163	7.672506348425557
164	7.773023270886134
165	7.791849039924556
166	7.443098827177074
167	7.090264556408912
168	7.492291817319576
169	7.413407741709092
170	7.881933571856743
171	7.254134950778612
172	6.823625074871706
173	6.618833817271436
174	6.185070813414349
175	7.119369357691979
176	6.8672616503886665
177	6.490550066079341
178	6.518342674533904
179	7.360946406658151
180	7.352231419775896
181	7.584397733536129
182	7.131687002520017
183	7.841408633459114
184	7.831867377923819
185	7.88629637268504
186	7.9388549375377835
187	7.302444914113332
188	7.90587488695992
189	8.017956356525124
190	7.465985160197781
191	7.759130055053802
192	7.42409807955104
193	7.17558109762728
194	7.117368772857244
195	7.935563056405349
196	7.027657881851915
197	7.00874195477417
198	7.473868770206511
199	7.503254243061743
200	7.5898499031714035
201	6.7681286718975215
202	6.781628634063175
203	6.444558199082098
204	6.449781980083014
205	6.631741816035582
206	6.754939793857729
207	6.234178109483455
208	6.614412966535031
209	6.303092242792905
210	7.115023011552926
211	6.903929939847834
212	6.934288514403868
213	6.4655352283607055
214	6.978652123324591
215	7.431181373696059
216	7.6536975299754335
217	7.435580722554484
218	7.595976945452649
219	8.025418493758368
220	8.039637163104866
221	8.2053150048122
222	8.4067179964978
223	8.221416278591246
224	8.204124644996627
225	8.662378338478742
226	8.48535162409592
227	7.949938077980492
228	8.1129782609984
229	8.46191945604281
230	7.657701364263641
231	7.6301037245559655
232	7.519202367304387
233	7.350983448563602
234	7.494002957770907
235	7.429633298110701
236	7.231232876884514
237	7.403027797723812
238	7.24099944572694
239	7.549810712692577
240	7.24746978901184
241	8.027059288198537
242	7.208569256091748
243	7.173117238460804
244	7.694138862149281
245	7.346431995141926
246	6.850611023218596
247	7.520580388328543
248	6.870878946656543
249	7.026120805928297
250	6.376961566670421
251	6.170215319303377
252	6.477971581150843
253	6.822733255162625
254	6.966624232884472
255	7.99824892336782
256	7.04076723436927
257	7.056139962231874
258	7.025071009172061
259	6.998815071833149
260	6.57505488716529
261	7.288899465965991
262	7.162295959538251
263	7.169616488282038
264	7.087745117283513
265	7.466689246422636
266	7.512323493099588
267	7.787971715999096
268	8.85241644170213
269	7.943140061662561
270	8.48445889336167
271	8.590775320678244
272	8.42085167333765
273	8.540131033217966
274	8.142249186251377
275	7.5361790491390614
276	8.026604770800073
277	7.722244966822839
278	7.438790515366794
279	7.740728978943917
280	7.810899099807389
281	7.844731132476339
282	8.012935031581092
283	7.29895941721786
284	7.5037994084432995
285	7.5983204345397475
286	7.465878061759945
287	7.706926787949058
288	7.515932877957187
289	7.645186635459979
290	7.306731788400168
291	6.971843254173382
292	6.940094138480122
293	7.0553464784347275
294	6.800345182274469
295	6.983310433403812
296	6.844138318281281
297	6.808479023497046
298	6.764795580180879
299	6.267014339104018
300	5.977811186337152
301	6.022117698544936
302	6.580920412091338
303	6.774278069701536
304	7.204886725238493
305	7.246267607825425
306	6.949019491375976
307	7.267647779281776
308	6.594361754481978
309	7.126856016850397
310	7.528719353679074
311	7.056827054025069
312	7.505180583202646
313	7.776760005833271
314	7.973152102078697
315	7.797582091238823
316	8.190660683998132
317	7.569120723733458
318	8.39669398512515
319	7.733098238146789
320	7.40442252741726
321	7.3359186205870195
322	7.159595783995696
323	7.458711583117662
324	7.913531699917955
325	8.537438957291695
326	7.98120528920173
327	8.083072411178083
328	8.307424016862504
329	7.901648258828923
330	6.063008775381434
331	6.069355110870465
332	6.239764312344783
333	5.760113486390823
334	5.850255883324797
335	6.173410161319656
336	5.9679207909862075
337	6.652543867941819
338	7.415531948035084
339	7.57051114994916
340	6.964827444153247
341	7.269397281972829
342	7.710336979787566
343	8.157964549616521
344	7.302799743539679
345	7.575293599000552
346	7.208487473224135
347	7.549722453627223
348	7.211791346501222
349	6.901359255347641
350	6.373189776257394
351	6.90133878654731
352	6.413508671914913
353	6.655409443091409
354	6.279566842019429
355	6.8475115951301735
356	7.205431916428201
357	7.040225913313201
